date,name,CFFEAR,WORDS,futurePrice,futureReturn,windowLength
2010-02-12,CU,0.0,[],56280.0,0.016481920936774586,20
2010-02-22,CU,0.0,[],59280.0,0.051932748741643664,20
2010-02-23,CU,-0.0036098113419152952,['Syria war'],58680.0,-0.010173027713051397,20
2010-02-24,CU,-0.004565557653624002,['Syria war'],58040.0,-0.010966525258792714,20
2010-02-25,CU,-0.004565216571946373,['Syria war'],58296.0,0.004091011037077763,20
2010-02-26,CU,-0.004565698009793998,['Syria war'],58186.0,-0.0021631893238602375,20
2010-03-01,CU,-0.004566331613437445,['Syria war'],60518.0,0.038986493638602585,20
2010-03-02,CU,-0.004567374066861981,['Syria war'],59702.0,-0.014004923928044023,20
2010-03-03,CU,-0.004000196775247597,['Syria war'],59720.0,-0.00016743407322472592,20
2010-03-04,CU,-0.004000310319831313,['Syria war'],59870.0,0.002508572266270548,20
2010-03-05,CU,-0.004001407393668292,['Syria war'],59550.0,-0.005359249135951316,20
2010-03-08,CU,-0.004002016375620774,['Syria war'],60470.0,0.015331078483812988,20
2010-03-09,CU,-0.009314706478613318,['unemployment rate'],60270.0,-0.0033129067901693787,20
2010-03-10,CU,-0.009147102837944019,['unemployment rate'],60550.0,0.004635002504148389,20
2010-03-11,CU,0.0,[],59720.0,-0.01380249732811123,20
2010-03-12,CU,0.0,[],59490.0,-0.0038587414711752643,20
2010-03-15,CU,0.0,[],58600.0,-0.015073534616847795,20
2010-03-16,CU,0.0,[],58360.0,-0.004103972928382049,20
2010-03-17,CU,0.0,[],59660.0,0.02203105543201822,20
2010-03-18,CU,0.010275215700580426,['forest fire'],59820.0,0.002678274115199386,20
2010-03-19,CU,0.0,[],60090.0,0.0045033851440337,20
2010-03-22,CU,0.0,[],59630.0,-0.007684635210821966,20
2010-03-23,CU,0.007579996794151188,['forest fire'],59850.0,0.003682628868967086,20
2010-03-24,CU,0.007254526506504394,['forest fire'],59480.0,-0.006201310412027539,20
2010-03-25,CU,0.0,[],59160.0,-0.005394483749354251,20
2010-03-26,CU,0.0,[],59770.0,0.010258224993563658,20
2010-03-29,CU,0.0,[],61400.0,0.026905972316933813,20
2010-03-30,CU,0.0,[],61844.0,0.005968422938661889,20
2010-03-31,CU,0.0,[],61772.0,-0.0023598823498897302,20
2010-04-01,CU,0.0,[],62228.0,0.006285938360655408,20
2010-04-02,CU,0.0,[],62656.0,0.005635312820646377,20
2010-04-06,CU,-0.0031042138028973447,['damp'],63380.0,0.010627429707843916,20
2010-04-07,CU,-0.002921874675115904,['damp'],63140.0,-0.0037938711329275066,20
2010-04-08,CU,-0.0029283830712352275,['damp'],62380.0,-0.012109771950189696,20
2010-04-09,CU,-0.0030771368540546415,['damp'],62790.0,0.006551113946361653,20
2010-04-12,CU,0.0,[],63260.0,0.007457392751485159,20
2010-04-13,CU,0.0,[],62470.0,-0.01256677637202408,20
2010-04-14,CU,-0.01054204570687287,['frost'],62900.0,0.006859722200916352,20
2010-04-15,CU,-0.012482296188539396,['frost'],62790.0,-0.0017503385803774307,20
2010-04-16,CU,0.005361368598560635,['rainfall'],62420.0,-0.0059100882833842405,20
2010-04-19,CU,0.005240049692945831,['rainfall'],60560.0,-0.030251127713441406,20
2010-04-20,CU,0.011380740202406387,"['economic crisis', 'hail', 'rainfall']",60640.0,0.001320132204924107,20
2010-04-21,CU,0.011097354585398334,"['economic crisis', 'hail', 'rainfall']",60650.0,0.0001648940559419998,20
2010-04-22,CU,0.010532681738909925,"['economic crisis', 'hail', 'rainfall']",60740.0,0.0014828242275441994,20
2010-04-23,CU,0.010668909312119258,"['economic crisis', 'hail', 'rainfall']",60790.0,0.0008228421430285238,20
2010-04-26,CU,0.00393426929690032,"['economic crisis', 'rainfall']",61450.0,0.010798534251412306,20
2010-04-27,CU,0.009610918957067976,"['economic crisis', 'hail', 'rainfall']",60690.0,-0.012444896164279129,20
2010-04-28,CU,0.0011160148921470613,"['economic crisis', 'hail']",58380.0,-0.03880557442179544,20
2010-04-29,CU,0.011550750196483031,"['economic crisis', 'hail', 'high temperature', 'Syria war']",58770.0,0.00665815519858981,20
2010-04-30,CU,0.0017358515587692436,"['economic crisis', 'hail', 'Syria war']",58662.0,-0.0023492607237258767,20
2010-05-04,CU,-0.006040976104242443,"['economic crisis', 'Syria war']",58072.0,-0.010313180799703758,20
2010-05-05,CU,-0.008826910371839938,['economic crisis'],56560.0,-0.026656946628711608,20
2010-05-06,CU,-0.009310190095985531,['economic crisis'],56830.0,0.00458554652481169,20
2010-05-07,CU,-0.010082335339666418,['economic crisis'],55020.0,-0.03254354773247137,20
2010-05-10,CU,0.05360977232190148,"['climate change', 'economic crisis', 'high temperature', 'rain', 'rainfall', 'typhoon']",56130.0,0.019973673457679197,20
2010-05-11,CU,0.06935275521656534,"['climate change', 'damp', 'economic crisis', 'high temperature', 'rain', 'rainfall', 'typhoon']",56300.0,0.003024106191537257,20
2010-05-12,CU,0.062453272829529505,"['climate change', 'economic crisis', 'high temperature', 'rain', 'rainfall', 'typhoon']",55990.0,-0.005521431784844211,20
2010-05-13,CU,0.06221796481717494,"['climate change', 'economic crisis', 'high temperature', 'rain', 'rainfall', 'typhoon']",56500.0,0.009067534791594056,20
2010-05-14,CU,0.061167021556794314,"['climate change', 'economic crisis', 'high temperature', 'rain', 'rainfall', 'typhoon']",56420.0,-0.001416932578544916,20
2010-05-17,CU,0.01126705832576715,"['economic crisis', 'high temperature', 'rain']",54270.0,-0.03885211749853745,20
2010-05-18,CU,0.03782077681475589,"['high temperature', 'rain', 'rainfall']",52950.0,-0.024623516027897807,20
2010-05-19,CU,0.06657465572970772,"['climate change', 'forest fire', 'rain', 'storm']",52810.0,-0.002647505328573274,20
2010-05-20,CU,0.04131526522810568,"['climate change', 'forest fire', 'rain', 'typhoon']",53940.0,0.02117175099274249,20
2010-05-21,CU,0.014834644454513076,"['forest fire', 'typhoon']",53360.0,-0.010810916104215806,20
2010-05-24,CU,0.07238578978480155,"['forest fire', 'rain', 'storm', 'typhoon']",54790.0,0.02644629394295528,20
2010-05-25,CU,0.014008577555485593,"['forest fire', 'heavy rain', 'tornado']",54560.0,-0.004206682015116314,20
2010-05-26,CU,0.019819820595202885,"['heavy rain', 'tornado']",54820.0,0.004754077339432783,20
2010-05-27,CU,0.01958128513305555,"['heavy rain', 'tornado']",54790.0,-0.0005473953243164686,20
2010-05-28,CU,0.016769932658576292,"['heavy rain', 'tornado']",55790.0,0.01808694630711294,20
2010-05-31,CU,0.016369179902329195,"['heavy rain', 'tornado']",55446.0,-0.0061850911386894586,20
2010-06-01,CU,0.05522817619293809,"['heavy rain', 'snow', 'terrorism', 'tornado']",54470.0,-0.01786775628553521,20
2010-06-02,CU,0.023326074694247422,"['heavy rain', 'tornado']",53468.0,-0.018383646261991515,20
2010-06-03,CU,0.042185837279082,"['heavy rain', 'tornado', 'typhoon']",53852.0,0.007605470088276079,20
2010-06-04,CU,0.02340943837131192,"['heavy rain', 'tornado']",52740.0,-0.02064250441133275,20
2010-06-07,CU,-0.010698142002793605,"['drought', 'Ebola outbreak', 'heavy rain', 'Middle East war', 'pest', 'terrorism']",50100.0,-0.051353172834321725,20
2010-06-08,CU,0.009328904907136625,"['Ebola', 'high temperature', 'Middle East war']",49410.0,-0.013868175233159974,20
2010-06-09,CU,0.00830624226401039,"['Ebola', 'high temperature', 'Middle East war']",49780.0,0.007460464081788132,20
2010-06-10,CU,0.008413542649372227,"['Ebola', 'high temperature', 'Middle East war']",50450.0,0.0133694498601713,20
2010-06-11,CU,0.04812957585569602,"['cold', 'Ebola', 'high temperature', 'Middle East war', 'oil crisis']",51350.0,0.017682189574950158,20
2010-06-17,CU,0.036023006389271264,"['cold', 'Ebola', 'high temperature', 'Middle East war']",52020.0,0.012963323645937663,20
2010-06-18,CU,0.02978682706626972,"['cold', 'Ebola', 'high temperature', 'Middle East war']",51360.0,-0.012768600638800365,20
2010-06-21,CU,-0.010958359174008423,"['Ebola', 'economic recession', 'high temperature', 'Middle East war', 'pest']",52710.0,0.025945531485410456,20
2010-06-22,CU,0.0010586094222016368,"['Ebola', 'economic recession', 'high temperature', 'Middle East war', 'mountain fire']",52840.0,0.002463288787009077,20
2010-06-23,CU,0.0016901380471921468,"['Ebola', 'economic recession', 'high temperature', 'Middle East war', 'mountain fire']",52950.0,0.0020795923932901417,20
2010-06-24,CU,-0.002139038079794645,"['Ebola', 'economic recession', 'high temperature', 'mountain fire']",53610.0,0.012387545792030608,20
2010-06-25,CU,0.0011816613997248458,"['Ebola', 'economic recession', 'high temperature', 'mountain fire']",53400.0,-0.003924871873296709,20
2010-06-28,CU,-0.005975290647342651,"['Ebola', 'economic recession', 'high temperature']",54130.0,0.013577814842737013,20
2010-06-29,CU,-0.0007852938117012803,"['Ebola', 'economic recession']",53350.0,-0.014514583061123076,20
2010-06-30,CU,-0.0014840561169299823,"['Ebola', 'economic recession']",51780.0,-0.02987000342437085,20
2010-07-01,CU,0.0,[],51624.0,-0.0021673252477633297,20
2010-07-02,CU,0.0,[],51800.0,0.004295522107483407,20
2010-07-05,CU,0.0,[],52286.0,0.010111929321577406,20
2010-07-06,CU,0.0,[],52010.0,-0.004757072490166792,20
2010-07-07,CU,-0.010915089551370608,['unemployment rate'],52280.0,0.005754859542676627,20
2010-07-08,CU,-0.009950846093471674,['unemployment rate'],53190.0,0.017256519998205988,20
2010-07-09,CU,-0.008598160536971423,['unemployment rate'],53410.0,0.004127585597451855,20
2010-07-12,CU,-0.007736054256865063,['unemployment rate'],53450.0,0.0007486431193761689,20
2010-07-13,CU,-0.0074961278207257885,['unemployment rate'],52660.0,-0.014890483402890453,20
2010-07-14,CU,-0.005563755038365065,"['2008 financial crisis', 'unemployment rate']",52980.0,0.00605832977575993,20
2010-07-15,CU,0.0021996349271567886,['2008 financial crisis'],52910.0,-0.0013221269278833603,20
2010-07-16,CU,0.0021565015919682087,['2008 financial crisis'],52960.0,0.0009445547127118203,20
2010-07-19,CU,-0.003349606392374774,"['2008 financial crisis', 'unemployment rate']",52210.0,-0.01426286420629097,20
2010-07-20,CU,0.015697860614714256,"['snow', 'unemployment rate']",52770.0,0.010668799995114497,20
2010-07-21,CU,0.017633137307174286,"['snow', 'unemployment rate']",53440.0,0.012616681810813546,20
2010-07-22,CU,-0.005705204312322537,['unemployment rate'],53770.0,0.00615616159319643,20
2010-07-23,CU,-0.005487066810006829,['unemployment rate'],55110.0,0.024615497073558146,20
2010-07-26,CU,0.014964804892833698,"['cyclone', 'Flood', 'rain', 'storm', 'tornado', 'unemployment rate']",55420.0,0.005609351539687779,20
2010-07-27,CU,0.028410655181615757,"['cyclone', 'Ebola', 'Flood', 'forest fire', 'heavy rain', 'rain', 'storm', 'tornado', 'unemployment rate']",55430.0,0.00018042399688233957,20
2010-07-28,CU,0.028654092501393613,"['Flood', 'forest fire', 'heavy rain', 'rain', 'storm', 'tornado', 'unemployment rate']",55570.0,0.0025225238601152,20
2010-07-29,CU,0.037146443973632634,"['drought', 'Ebola', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'pests and diseases', 'rain', 'rainfall', 'storm', 'typhoon']",56150.0,0.010383193892621989,20
2010-07-30,CU,-2.069398495754586,"['China unemployment rate', 'cyclone', 'drought', 'Ebola', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'pests and diseases', 'rain', 'storm', 'typhoon']",56180.0,0.0005697625417898423,20
2010-08-02,CU,-1.969600729011292,"['China unemployment rate', 'drought', 'Ebola', 'Ebola outbreak', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'rain', 'rainfall', 'storm', 'typhoon']",57490.0,0.023050107200809224,20
2010-08-03,CU,-2.2952230718536963,"['China unemployment rate', 'drought', 'dry', 'Ebola outbreak', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'storm', 'terrorism']",57828.0,0.005688054585762714,20
2010-08-04,CU,-2.5444509665197583,"['China unemployment rate', 'drought', 'Ebola outbreak', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'natural disasters', 'storm']",57374.0,-0.007639626502164277,20
2010-08-05,CU,-2.2269328498497196,"['China unemployment rate', 'drought', 'dry', 'Ebola outbreak', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'Middle East war', 'storm']",57800.0,0.007292965125113682,20
2010-08-06,CU,0.010465668801433287,"['blizzard', 'drought', 'Ebola outbreak', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'storm', 'typhoon']",57440.0,-0.006247850938363442,20
2010-08-09,CU,0.010146442047936906,"['drought', 'dry', 'Ebola outbreak', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'storm', 'typhoon']",58090.0,0.011252607264472303,20
2010-08-10,CU,0.03043853016064474,"['drought', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'rain', 'storm', 'typhoon']",57550.0,-0.009339396836550051,20
2010-08-11,CU,0.031034920358718677,"['drought', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'rain', 'storm', 'typhoon']",57120.0,-0.007499817136562115,20
2010-08-12,CU,0.03169268136114172,"['drought', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'rain', 'storm', 'typhoon']",56310.0,-0.014282178764801756,20
2010-08-13,CU,0.0214415905981319,"['drought', 'Flood', 'forest fire', 'global warming', 'heavy rain', 'storm', 'typhoon']",56870.0,0.009895822052181202,20
2010-08-16,CU,0.029790753147889575,"['drought', 'Flood', 'forest fire', 'global warming', 'gust', 'heavy rain', 'oil stocks', 'rain', 'storm', 'typhoon']",57040.0,0.0029848147873323683,20
2010-08-17,CU,0.020109715537297502,"['drought', 'Flood', 'forest fire', 'global warming', 'gust', 'hail', 'heavy rain', 'oil stocks', 'rain', 'snow', 'storm', 'terrorism', 'typhoon']",57480.0,0.007684285104783584,20
2010-08-18,CU,0.011050649863433768,"['drought', 'dry', 'Flood', 'forest fire', 'global warming', 'gust', 'hail', 'heavy rain', 'oil stocks', 'rain', 'snow', 'storm', 'typhoon']",58240.0,0.013135342677605522,20
2010-08-19,CU,0.0196410669385043,"['drought', 'Flood', 'forest fire', 'gust', 'heavy rain', 'oil stocks', 'storm', 'terrorism', 'typhoon']",58080.0,-0.002751033371890088,20
2010-08-20,CU,0.020527293232555057,"['drought', 'Flood', 'forest fire', 'gust', 'heavy rain', 'oil stocks', 'storm', 'terrorism', 'typhoon']",57440.0,-0.011080445776570969,20
2010-08-23,CU,-0.0039139608029046145,['Ebola'],57180.0,-0.004536737845803884,20
2010-08-24,CU,-0.004149906175963508,['Ebola'],56990.0,-0.0033283730472568607,20
2010-08-25,CU,-0.004133046327584012,['Ebola'],56690.0,-0.005277985510696581,20
2010-08-26,CU,-0.004271880009963928,['Ebola'],57294.0,0.010880504170435401,20
2010-08-27,CU,-0.027388332820414786,"['Ebola', 'Flood', 'forest fire']",57606.0,0.0053610208495623365,20
2010-08-30,CU,-0.04034381757404434,"['Ebola', 'Flood', 'forest fire', 'terrorism', 'tornado', 'Unemployment benefits']",59074.0,0.025198834153074758,20
2010-08-31,CU,-0.010591161427733833,"['Flood', 'heat wave', 'terrorist attack']",58602.0,-0.008157449450699517,20
2010-09-01,CU,-0.006422926579319765,"['Flood', 'heat wave', 'terrorist attack']",59440.0,0.014232703826536408,20
2010-09-02,CU,0.017367481969133944,"['cold', 'Flood', 'terrorism', 'terrorist attack']",60040.0,0.010043606355758072,20
2010-09-03,CU,0.004327867368748446,"['cold', 'Flood', 'typhoon']",59840.0,-0.003336673099038734,20
2010-09-06,CU,0.018884254166667794,"['cold', 'typhoon']",60410.0,0.009480320484426485,20
2010-09-07,CU,0.015698357173482592,['storm'],59830.0,-0.009647446748708433,20
2010-09-08,CU,0.01565046811093732,['storm'],59630.0,-0.003348404266926508,20
2010-09-09,CU,0.013660875475187689,['storm'],58750.0,-0.014867650110746311,20
2010-09-10,CU,0.030065860558270922,"['cyclone', 'storm', 'typhoon']",58560.0,-0.0032392833712115987,20
2010-09-13,CU,0.02975676103178357,"['cyclone', 'storm', 'typhoon']",59360.0,0.013568729206069108,20
2010-09-14,CU,0.008896754295987847,['cyclone'],59240.0,-0.00202360945952762,20
2010-09-15,CU,0.017216602758020418,"['cyclone', 'typhoon']",59090.0,-0.0025352840420147515,20
2010-09-16,CU,0.026273607878594115,"['cyclone', 'storm', 'typhoon']",59050.0,-0.0006771627142114767,20
2010-09-17,CU,0.01498354889110169,"['cyclone', 'typhoon']",59700.0,0.010947477755184565,20
2010-09-20,CU,0.015188188544953535,"['storm', 'typhoon']",60200.0,0.008340331916219412,20
2010-09-21,CU,0.0157459500843286,"['storm', 'typhoon']",59810.0,-0.0064994812583094586,20
2010-09-27,CU,0.01329019221288432,"['storm', 'typhoon']",60650.0,0.013946764333592654,20
2010-09-28,CU,0.013905370061623826,"['storm', 'typhoon']",60390.0,-0.004296107070249633,20
2010-09-29,CU,0.012908620790320726,"['storm', 'typhoon']",60640.0,0.004131213014307633,20
2010-09-30,CU,0.012501568035012334,"['storm', 'typhoon']",59700.0,-0.015622720935560608,20
2010-10-08,CU,-0.0015489820360842163,"['economic crisis', 'pests and diseases', 'storm', 'terrorist attack']",60680.0,0.016282134081775368,20
2010-10-11,CU,0.003785386310162315,"['cold wave', 'economic crisis', 'frost', 'global warming', 'storm', 'terrorist attack', 'typhoon']",62642.0,0.03159071824326602,20
2010-10-12,CU,0.010588110491167918,"['blizzard', 'economic crisis', 'global warming', 'storm', 'terrorist attack']",62250.0,-0.00678768104749743,20
2010-10-13,CU,0.012228449322372962,"['blizzard', 'drought', 'economic crisis', 'global warming', 'storm', 'terrorist attack']",62902.0,0.010098063515705746,20
2010-10-14,CU,0.010680552847948459,"['blizzard', 'drought', 'economic crisis', 'forest fire', 'global warming', 'storm', 'terrorist attack']",63708.0,0.012350131323846016,20
2010-10-15,CU,0.02082000539323786,"['blizzard', 'drought', 'economic crisis', 'financial crisis', 'forest fire', 'global warming', 'heavy rain', 'storm', 'terrorist attack']",63560.0,-0.0029848423700187254,20
2010-10-18,CU,0.008891845794612177,"['blizzard', 'drought', 'economic crisis', 'forest fire', 'global warming', 'storm', 'terrorist attack']",63260.0,-0.0047311237910125925,20
2010-10-19,CU,0.010255479451038128,"['blizzard', 'drought', 'economic crisis', 'forest fire', 'global warming', 'high temperature', 'storm', 'terrorist attack']",63750.0,0.007715966161031318,20
2010-10-20,CU,0.007934038637129244,"['blizzard', 'drought', 'economic crisis', 'forest fire', 'global warming', 'high temperature', 'pests and diseases', 'terrorist attack']",62410.0,-0.021243665092583797,20
2010-10-21,CU,0.01451515219231772,"['blizzard', 'drought', 'forest fire', 'global warming', 'high temperature']",62720.0,0.0049548570962016925,20
2010-10-22,CU,0.014318445447361406,"['blizzard', 'drought', 'forest fire', 'global warming', 'high temperature']",62770.0,0.000796876287287418,20
2010-10-25,CU,0.013454850470352244,"['blizzard', 'drought', 'forest fire', 'global warming', 'high temperature']",64200.0,0.022525958366475862,20
2010-10-26,CU,0.013641795940772874,"['blizzard', 'drought', 'forest fire', 'global warming', 'high temperature']",64630.0,0.0066754885788888885,20
2010-10-27,CU,0.021681941442110872,"['blizzard', 'drought', 'forest fire', 'global warming', 'high temperature', 'storm']",64410.0,-0.003409798716004886,20
2010-10-28,CU,0.009458517083962524,"['forest fire', 'global warming', 'high temperature', 'storm']",63808.0,-0.009949596198414313,20
2010-10-29,CU,0.009022583755588317,"['forest fire', 'global warming', 'high temperature', 'storm']",62850.0,-0.015878222720495216,20
2010-11-01,CU,0.02891288995481794,"['blizzard', 'drought', 'global warming', 'high temperature', 'natural disasters', 'storm', 'terrorism', 'terrorist attack', 'tornado']",63426.0,0.008803757213302532,20
2010-11-02,CU,0.0020631742078277386,"['blizzard', 'drought', 'natural disasters', 'terrorism', 'terrorist attack']",63472.0,6.350933821863691e-05,20
2010-11-03,CU,0.0096886725579288,"['blizzard', 'drought', 'global warming', 'natural disasters', 'terrorism', 'terrorist attack']",64190.0,0.010807529425040485,20
2010-11-04,CU,0.027991338599039173,"['blizzard', 'drought', 'economic recession', 'high temperature', 'storm', 'terrorist attack']",64400.0,0.0032661977866226266,20
2010-11-05,CU,0.01937859677764318,"['blizzard', 'drought', 'hail', 'heat wave']",67060.0,0.04047410792777306,20
2010-11-08,CU,-0.013287199985403259,"['cold', 'dry', 'hail', 'heat wave', 'terrorism']",66750.0,-0.004633443757722233,20
2010-11-09,CU,0.03257027992262084,"['cold', 'dry', 'heat wave', 'mountain fire', 'natural disasters', 'pest', 'rain', 'snow', 'terrorism', 'unemployment rate']",67650.0,0.013393057336436698,20
2010-11-10,CU,0.04897394767427704,"['cold', 'dry', 'heat wave', 'mountain fire', 'natural disasters', 'pest', 'rain', 'snow', 'unemployment rate']",67790.0,0.002067336826078403,20
2010-11-11,CU,0.01652071811094044,"['cold', 'dry', 'hail', 'heat wave', 'mountain fire', 'pest', 'rain', 'snow', 'terrorism', 'unemployment', 'unemployment rate']",69100.0,0.01914003933075037,20
2010-11-12,CU,0.026134361946341285,"['cold', 'dry', 'hail', 'heat wave', 'mountain fire', 'natural disasters', 'oil stocks', 'pest', 'rain', 'snow', 'terrorism', 'terrorist attack', 'unemployment rate']",66800.0,-0.03385165023102488,20
2010-11-15,CU,0.0022389710000986773,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic recession', 'heat wave', 'natural disasters', 'oil stocks', 'pest', 'rain', 'terrorism', 'unemployment']",65120.0,-0.025471358848315973,20
2010-11-16,CU,-0.008213713657442336,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic recession', 'heat wave', 'oil stocks', 'pest', 'pests and diseases', 'rain', 'unemployment', 'Unemployment benefits']",64790.0,-0.005080451232418071,20
2010-11-17,CU,-0.01665147759646283,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic recession', 'heat wave', 'oil stocks', 'pest', 'pests and diseases', 'rain', 'unemployment', 'Unemployment benefits']",61770.0,-0.047733460754058044,20
2010-11-18,CU,-0.015596740404643636,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic crisis', 'oil stocks', 'pest', 'rainfall', 'unemployment', 'Unemployment benefits']",62360.0,0.00950623448176735,20
2010-11-19,CU,-0.007237980359057948,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic crisis', 'oil stocks', 'rainfall', 'unemployment']",63320.0,0.015277190823235642,20
2010-11-22,CU,-0.012565104236878254,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic crisis', 'heat wave', 'oil stocks', 'rainfall', 'unemployment']",63560.0,0.0037831066557050264,20
2010-11-23,CU,-0.023564022867138996,"['2008 financial crisis', 'cold', 'cyclone', 'dry', 'economic crisis', 'global warming', 'oil stocks', 'pests and diseases', 'rainfall', 'unemployment']",61826.0,-0.028445477320245518,20
2010-11-24,CU,-0.02621090000573091,"['2008 financial crisis', 'cold', 'dry', 'economic crisis', 'oil stocks', 'pests and diseases', 'rainfall', 'unemployment']",62184.0,0.005838344612672941,20
2010-11-25,CU,0.002309256505077824,"['2008 financial crisis', 'cold', 'dry', 'economic crisis', 'oil stocks', 'pests and diseases', 'rainfall']",62514.0,0.005099951282090842,20
2010-11-26,CU,0.0012368444218842558,"['2008 financial crisis', 'cold', 'dry', 'economic crisis', 'oil stocks', 'pests and diseases', 'rainfall']",61668.0,-0.013593548762546348,20
2010-11-29,CU,-0.02640929310496981,"['2008 financial crisis', 'blizzard', 'dry', 'oil stocks', 'pests and diseases', 'rainfall']",61930.0,0.004531485339615671,20
2010-11-30,CU,0.00015270769776051102,"['2008 financial crisis', 'blizzard', 'cyclone', 'oil stocks', 'pests and diseases', 'rainfall', 'strong wind']",62290.0,0.005796184316084307,20
2010-12-01,CU,-0.0003343332226871578,"['2008 financial crisis', 'blizzard', 'cyclone', 'oil stocks', 'pests and diseases', 'rainfall', 'strong wind']",63410.0,0.01782067844588653,20
2010-12-02,CU,0.016195890764048843,"['2008 financial crisis', 'blizzard', 'cyclone', 'oil stocks', 'rainfall']",65210.0,0.02799125369317146,20
2010-12-03,CU,0.010733862698684461,"['2008 financial crisis', 'blizzard', 'cyclone', 'oil stocks', 'rainfall']",65280.0,0.0010728792507403995,20
2010-12-06,CU,0.0033910406713516545,"['2008 financial crisis', 'oil stocks', 'rainfall']",65770.0,0.007478096657408173,20
2010-12-07,CU,0.0033962262176334256,"['2008 financial crisis', 'oil stocks', 'rainfall']",66070.0,0.004550978728534716,20
2010-12-08,CU,-0.008201007479798402,"['2008 financial crisis', 'hail', 'oil stocks', 'rainfall']",66020.0,-0.0007570596167472132,20
2010-12-09,CU,-0.007911769758614554,"['2008 financial crisis', 'hail', 'oil stocks', 'rainfall']",67470.0,0.021725328214285966,20
2010-12-10,CU,-0.006311368568187781,"['2008 financial crisis', 'blizzard', 'rainfall']",67320.0,-0.0022256853167288426,20
2010-12-13,CU,0.0024023692294740553,['2008 financial crisis'],68680.0,0.02000066670666989,20
2010-12-14,CU,0.006014267408057517,['rainfall'],69000.0,0.004648468567983954,20
2010-12-15,CU,0.005987949649727069,['rainfall'],68480.0,-0.007564772763771543,20
2010-12-16,CU,0.01963792377407861,"['financial crisis', 'tornado']",67360.0,-0.016490361899416328,20
2010-12-17,CU,0.020786678175165246,"['climate change', 'financial crisis', 'rainfall']",68060.0,0.010338299138689777,20
2010-12-20,CU,0.01112674304766261,['financial crisis'],68820.0,0.011104731296573078,20
2010-12-21,CU,0.011617198362798627,"['financial crisis', 'rainfall']",68970.0,0.0021772270738669164,20
2010-12-22,CU,0.008644794001074083,"['Middle East war', 'rainfall']",69210.0,0.0034737334105710005,20
2010-12-23,CU,0.003980401676882935,['rainfall'],68670.0,-0.00783293822118658,20
2010-12-24,CU,0.014004853336048482,"['financial crisis', 'rainfall', 'unemployment rate']",68440.0,-0.003354973608592715,20
2010-12-27,CU,0.009088360815346256,"['pests and diseases', 'rainfall']",68900.0,0.006698728995621295,20
2010-12-28,CU,0.0,[],69050.0,0.002174701835688353,20
2010-12-29,CU,0.006146278904537717,['strong wind'],69140.0,0.0013025546381761899,20
2010-12-30,CU,0.0,[],69950.0,0.011647266618012964,20
2010-12-31,CU,0.0,[],71070.0,0.015884605727313428,20
2011-01-04,CU,0.0,[],72054.0,0.011590317020850449,20
2011-01-05,CU,0.0,[],71024.0,-0.01597758978765427,20
2011-01-06,CU,0.0,[],72002.0,0.012240854976295169,20
2011-01-07,CU,0.006244193129516012,['pests and diseases'],70506.0,-0.02243811896468451,20
2011-01-10,CU,0.007275710542672338,"['drought', 'snow', 'tornado']",70110.0,-0.006823054188503264,20
2011-01-11,CU,0.006574629406283466,"['rainfall', 'snow', 'tornado']",70640.0,0.007531119076826798,20
2011-01-12,CU,0.008119324875875994,"['drought', 'pest', 'rainfall', 'snow']",71530.0,0.012520385824588587,20
2011-01-13,CU,0.004227048494507878,"['drought', 'pest', 'snow']",71860.0,0.004602839565080785,20
2011-01-14,CU,0.0032701650702578154,"['drought', 'snow']",71400.0,-0.006421912339835245,20
2011-01-17,CU,0.0035554226630724987,"['cold wave', 'hail', 'unemployment']",71600.0,0.002797204621062477,20
2011-01-18,CU,0.010060993561066411,"['cold wave', 'drought', 'high temperature', 'tornado', 'unemployment']",71550.0,-0.0006985679641413611,20
2011-01-19,CU,0.008149905573576127,"['cold wave', 'global warming', 'high temperature', 'tornado', 'unemployment']",72370.0,0.011395342875577086,20
2011-01-20,CU,0.013978270453113492,"['cold wave', 'drought', 'global warming', 'high temperature', 'tornado', 'unemployment']",71730.0,-0.008882778739693009,20
2011-01-21,CU,0.01473085254350735,"['cold wave', 'drought', 'global warming', 'high temperature', 'tornado', 'unemployment']",70850.0,-0.012344104001654088,20
2011-01-24,CU,0.003882445979364615,"['cold wave', 'high temperature', 'tornado']",71890.0,0.014572206859090997,20
